Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
240810205090051,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,112,443,3.96,3.47,453.82,141759.32,552.48,117810.49,247.38,124664.75,472.74,131731.97,NA
240810205090052,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,365,1237,3.39,2.89,430.71,225404.71,512.08,226323.82,336.18,197521.24,519.09,210062.98,NA
240810205090053,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,292,1055,3.61,3.7,557.84,311616.02,675.89,297714.12,320.21,193319.32,589.2,197236.56,NA
240810205090055,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,333,1185,3.56,2.74,804.82,2441534.37,837.51,2513563.75,432.77,994216.99,629.89,1323394.76,NA
240810205090056,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,272,1079,3.97,2.46,2448.21,6072589.71,2503.43,6071314.15,1154.73,3139031.47,1669.48,3679792.67,NA
240810205090057,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,504,1761,3.49,2.93,640.63,364467.52,686.97,358985.17,346.16,244971.66,559.93,276591.92,NA
240810205090058,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1165,3.7,3.01,724.51,412822.24,789.69,398439.78,403.04,274568.09,661.76,279618.38,NA
240810205090059,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,215,800,3.72,3.01,386.7,72615.87,497.84,37946.17,208.57,75170.16,467.29,47422.11,NA
240810205090060,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,378,1386,3.67,3.2,735.03,355316.94,767.52,346060.95,417.04,254809.52,614.66,254085.15,NA
240810205090061,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,199,744,3.74,3.39,379.04,232205.92,580.22,238773.24,305.95,140232.09,535.63,122430.58,NA
240810205090062,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,344,1230,3.58,3.24,653.42,258769.97,687.39,248842.05,354.77,188025.94,588.92,174205.04,NA
240810205090063,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,624,3.51,3.63,618.81,254445.38,688.43,235022.83,359.35,175843.31,588.84,152936.71,NA
240810205090064,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,261,954,3.66,2.63,554.18,145985.93,600.17,130434.56,305.73,133575.53,547.21,106879.66,NA
240810205090065,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,277,1037,3.74,3.49,523.02,149070.37,621.79,115665.52,295.73,127779.49,575.86,87412.73,NA
240810205090066,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,354,1222,3.45,2.62,562.38,241688.01,661.4,218674.26,380.38,263299.28,639.75,276926.94,NA
240810205090067,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,306,1208,3.95,3,490.76,144513.78,538.25,132893.99,260.19,115680.42,474.74,109201.65,NA
240810205090068,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1080,3.59,3.12,728.93,489512.14,794.95,481334.83,430.97,326141.03,695.31,342412.32,NA
240810205090069,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,216,749,3.47,2.64,760.01,1444991.26,850.59,1540649.04,408.87,705991.99,704.03,1008700.01,NA
240810205090070,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1186,3.6,2.95,559.39,177883.88,662.01,142452.37,347.8,475168.99,647.72,691074.57,NA
240810205090071,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1017,3.09,2.46,685.6,488974.43,805.58,477851.23,399.2,321777.05,717.57,350008.23,NA
240810205090072,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1077,3.58,2.63,1409.99,106981587.6,1753.74,132566737.38,747.18,47980731.91,1394.85,88753600.2,NA
240810205090073,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,370,1206,3.26,2.69,513.74,336254.17,623.23,339691.81,425.88,278379.08,600.58,287665.39,NA
240810205090074,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,606,3.4,2.86,614.05,334092.46,705.17,319319.26,406.73,616101.51,705.63,858774.83,NA
240810205090075,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,310,955,3.08,2.86,575.38,177500.22,663.07,146288.55,358.41,163212.73,591.19,131535.79,NA
240810205090076,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,231,862,3.73,3.68,539.93,304933.02,623.62,299983.43,287.32,182769.64,544.88,206335.43,NA
240810205090077,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,79,289,3.66,2.15,750.86,821249.51,760.49,824499.24,412.23,406802.28,606.37,481147.48,NA
240810205090078,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,285,975,3.42,3.13,476.02,203827.62,668.31,157426.77,389.16,225406.22,667.82,200665.19,NA
240810205090079,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,378,1323,3.5,3.05,672.63,325311.65,750.01,304638.81,436.17,275514.93,686.95,261633.38,NA
240810205090080,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,290,1102,3.8,4.35,702.6,519917.97,808.55,512624.82,426.26,315542.29,700.82,326389.14,NA
240810205090081,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,224,789,3.52,2.55,725.17,1549556.92,922.94,1791001.46,452.28,649551.73,766.52,860506.63,NA
240810205090082,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,252,920,3.65,4.08,629.27,299175.57,701.66,282725.69,364.79,205221.21,606.43,194601.22,NA
240810205090083,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,305,1049,3.44,3.77,603.01,236502.82,663.96,219878.37,365.69,217173.39,598.35,216128.86,NA
240810205090084,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,354,1208,3.41,2.62,765.18,1370147,825.84,1428844.48,440.09,646112.7,717.18,854535.69,NA
240810205090085,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,233,811,3.48,2.82,626.94,249368.35,682.6,233438.45,350.26,186940.61,603.46,169237.93,NA
240810205090086,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,304,1019,3.35,2.34,675.71,290684.98,723.3,276687.93,414.34,247938.28,665.12,231171.88,NA
240810205090087,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,275,925,3.36,2.87,586.8,308672.18,689.61,291781.4,377.99,317935.37,658.33,369291.57,NA
240810205090088,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,275,915,3.33,2.94,1108.52,1811364.15,1200.17,1851285.11,628.2,1055853.53,1006.13,1311329.67,NA
240810205090089,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,336,1052,3.13,2.52,914.63,1016885.37,966.4,1024436.83,576.02,711716.47,871.65,819487.17,NA
240810205090090,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,335,1146,3.42,2.81,736.8,987530.64,1024.18,1078754.87,618.36,789352.25,972.4,897188.6,NA
240810205090091,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,279,1028,3.68,3.85,584.14,206009.8,631.69,192691.74,347.67,189918.6,586.39,180320.15,NA
240810205090092,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,371,1295,3.49,2.95,824.06,939313.35,893.93,956548.55,501.6,589919.64,771.96,699325.55,NA
240810205090093,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,312,1093,3.5,2.93,820.79,907159.89,970.03,927411.87,464.54,498770.71,801.31,590667.05,NA
240810205090094,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,285,975,3.42,2.48,2322.89,4046434.69,2451.94,3954473.31,1166.78,2522974.85,1730.79,2766771.98,NA
240810205090095,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,133,424,3.19,2.64,1225.44,3201682.1,1346.98,3356786.09,714.59,1675481.57,1109.26,2165107.05,NA
240810205090096,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,68,220,3.24,1.73,638.18,369938.09,667.63,367307.08,356.78,230464.29,572.09,246504.97,NA
240810205090097,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,283,998,3.53,3.28,825.94,1442068.97,1072.21,1608759.79,530.39,722649.29,921.16,895440.44,NA
240810205090098,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,343,1086,3.17,2.79,953.11,920074.02,1034.55,914419.93,556.25,604739.33,872.3,672759.37,NA
240810205090099,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,316,1096,3.47,3.52,930.46,769777.27,1020.92,752202.59,524.16,478018.45,842.12,500268.22,NA
240810205090100,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,279,1024,3.67,3.71,753.14,365564.88,814.44,345315.17,444.37,287086.47,726.64,264297.06,NA
240810205090101,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,249,895,3.59,3.25,761.19,401491.29,803.12,389883.48,416.51,321949,729.61,335555.59,NA
240810205090102,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,214,742,3.47,3.11,861.9,859515.45,1007.9,857949.76,511.28,636543.8,886.87,771410.04,NA
240810205090103,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,196,673,3.43,2.93,1100.23,1238427.95,1198.03,1231305.93,702.16,958878.33,1033.5,1069187.4,NA
240810205090104,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,981,3.23,2.82,1110.68,1466591.4,1164.3,1474993.01,677.42,916848.46,991.73,1030730.13,NA
240810205090106,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,421,1447,3.44,2.54,832.68,650998.01,898.87,643230.17,473.61,429274.79,764.97,470533.79,NA
240810205090107,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,207,753,3.64,3.66,636.29,253308.53,704.34,232356.87,370.45,219658.88,617.74,213511.39,NA
240810205090108,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,1027,3.38,2.82,973.59,1413445.94,1024.12,1435131.69,543.14,704878.86,841.65,841263.19,NA
240810205090109,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,254,870,3.43,3.47,959.34,1176739.84,1032.51,1191002.46,539.97,614699.06,849.18,704319.81,NA
240810205090111,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,287,999,3.48,4.15,803.03,523415.72,856.76,512361.29,434.78,341872.01,674.72,368693.34,NA
240810205090112,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,272,940,3.46,3.27,1130.2,1375807.38,1291.66,1363752.55,720.86,1036396.71,1102.87,1164547.38,NA
240810205090113,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,7,NA,NA,NA,NA,NA,NA,NA,NA,510,0,510,0,NA
240810205090114,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,345,1172,3.4,3.85,943.03,770520.91,1023.1,753972.58,585.22,717806.2,852.79,817957.56,NA
240810205090115,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,286,967,3.38,3.56,813.02,450447.46,890.89,424114.39,444.89,374373.55,786.19,393287.51,NA
240810205090116,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,232,807,3.48,3.07,843.23,1015345.67,968.46,1045004.23,512.22,640826.82,832.95,775236.14,NA
240810205090117,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,255,896,3.51,3.67,668.4,565150.87,819.44,569109.69,381.14,359573.97,726.78,434634.33,NA
240810205090118,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,378,1223,3.24,3.02,1007.67,1262453.54,1029.46,1267333.79,593.57,785927.41,858.8,909494.42,NA
240810205090119,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,928,3.44,2.92,652.75,655664.78,957.84,669969.2,358.47,380336.01,818.05,492311.05,NA
240810205090120,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,298,1032,3.46,3.4,605.55,268148.14,668.34,253933.11,394.78,286849.89,627.62,309939.37,NA
240810205090121,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,243,888,3.65,3.22,553.1,160526.64,597.35,146876.37,334.51,145984.13,556.49,119266.15,NA
240810205090122,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,215,735,3.42,3.67,506.85,203662.68,644.8,169941.85,281.8,161373.78,587.48,156823.72,NA
240810205090123,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,356,1323,3.72,3.74,644.67,998116.59,706.16,1050058.95,356.73,447016.82,604.03,607778.73,NA
240810205090124,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,276,953,3.45,2.85,588.85,454778.76,677.18,463217.04,409.03,315948.89,617.8,348291.59,NA
240810205090125,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,239,812,3.4,2.7,679.65,406217.88,828.76,371587.6,453.95,318403.06,753.29,302832.5,NA
240810205090126,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,964,3.57,3.29,991.14,1596717.02,1066.17,1637756.65,534.33,814952.77,883.32,1039417.04,NA
240810205090127,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,398,1387,3.48,3.69,579.79,193849.71,625.36,180553.51,308.11,167911.88,592.63,154332.52,NA
240810205090128,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,304,1064,3.5,3.14,606.47,348836.57,703.69,336296.68,355.02,215661.92,626.35,210527.75,NA
240810205090129,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,220,754,3.43,2.35,724,514594.05,833.92,500985.22,498.4,334800.34,744.15,316965.7,NA
240810205090130,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,310,968,3.12,2.6,736.46,729761.61,818.29,743937.73,477.36,550216.44,739.64,658733.94,NA
240810205090131,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,285,1001,3.51,3.51,833.96,1233053.43,910.65,1276770.55,502.92,670780.94,782.22,825107.56,NA
240810205090132,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,332,1054,3.17,2.54,841.33,757367.72,956.59,750846.68,490.64,466872.21,800.79,513720.09,NA
240810205090133,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,276,936,3.39,2.89,869.74,641226.19,926.83,630362.16,529.73,570342.12,826.38,644725.04,NA
240810205090134,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,195,732,3.75,3.44,1276.72,2322659.2,1317.25,2343113.59,688.4,1128865.16,995.95,1327312.43,NA
240810205090135,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,348,1266,3.64,4.06,1064.47,1255052.71,1119.15,1258336.89,591,781988.55,897.51,912632.09,NA
240810205090136,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,266,910,3.42,2.19,891.18,1005984.74,1107.73,1010574,641.25,835854.31,1010.91,944221.14,NA
240810205090137,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,277,950,3.43,3.14,774.29,382666.7,847.74,356597.34,447.91,290509.56,729.6,267645.85,NA
240810205090138,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,269,940,3.49,2.9,791.71,801564.63,894.83,813745.39,489.02,491531.04,769.28,557766.58,NA
240810205090139,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,272,879,3.23,1.94,1140.83,2374842.63,1287.58,2491859.27,660.8,1217254.5,1019.18,1512760.01,NA
240810205090140,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,305,985,3.23,2.42,803.64,1280509.9,961.21,1380518.84,558.44,729013.82,866.89,864535.45,NA
